200089, "2013-Q3101", 7155, 1:30:938, 2
200090, "2013-Q3101", 7155, 1:30:785, 3
200091, "2013-Q3101", 7155, 1:30:114, 4
200092, "2013-Q3101", 7155, 1:31:947, 5
200093, "2013-Q3101", 7155, 1:29:295, 6
200094, "2013-Q3101", 7155, 1:31:953, 7
200095, "2013-Q3101", 7155, 1:29:532, 8
200096, "2013-Q3101", 7155, 1:30:469, 9
200097, "2013-Q3101", 7155, 1:29:921, 1
200098, "2013-Q3101", 7156, 1:29:948, 1
200099, "2013-Q3101", 7156, 1:29:174, 2
200100, "2013-Q3101", 7156, 1:30:140, 3
200101, "2013-Q3101", 7156, 1:30:254, 4
200102, "2013-Q3101", 7156, 1:29:271, 5
200103, "2013-Q3101", 7156, 1:31:985, 6
200104, "2013-Q3101", 7157, 1:30:645, 1
200105, "2013-Q3101", 7157, 1:30:295, 2
200106, "2013-Q3101", 7157, 1:29:901, 3
200107, "2013-Q3101", 7157, 1:30:834, 4
200108, "2013-Q3101", 7157, 1:31:010, 5
200109, "2013-Q3101", 7157, 1:30:929, 6
200110, "2013-Q3101", 7157, 1:31:211, 7
200111, "2013-Q3101", 7157, 1:29:988, 8
200112, "2013-Q3101", 7159, 1:30:624, 1
200113, "2013-Q3101", 7159, 1:31:496, 2
200114, "2013-Q3101", 7159, 1:30:194, 3
200115, "2013-Q3101", 7159, 1:30:259, 4
200116, "2013-Q3101", 7162, 1:31:711, 1
200117, "2013-Q3101", 7162, 1:31:761, 2
200118, "2013-Q3101", 7162, 1:29:775, 3
200119, "2013-Q3101", 7162, 1:31:688, 4
200120, "2013-Q3101", 7163, 1:29:152, 1
200121, "2013-Q3101", 7163, 1:30:690, 2
200122, "2013-Q3102", 7142, 1:40:979, 1
200123, "2013-Q3102", 7142, 1:40:518, 2
200124, "2013-Q3102", 7142, 1:41:103, 3
200125, "2013-Q3102", 7142, 1:39:912, 4
200126, "2013-Q3102", 7143, 1:39:091, 1
200127, "2013-Q3102", 7143, 1:39:084, 2
200128, "2013-Q3102", 7143, 1:40:664, 3
200129, "2013-Q3102", 7143, 1:41:866, 4
200130, "2013-Q3102", 7143, 1:39:310, 5
200131, "2013-Q3102", 7143, 1:41:255, 6
200132, "2013-Q3102", 7144, 1:40:531, 1
200133, "2013-Q3102", 7144, 1:40:304, 2
200134, "2013-Q3102", 7144, 1:40:966, 3
200135, "2013-Q3102", 7145, 1:41:922, 1
200136, "2013-Q3102", 7146, 1:39:274, 1
200137, "2013-Q3102", 7146, 1:42:624, 2
200138, "2013-Q3102", 7146, 1:40:688, 3
200139, "2013-Q3102", 7147, 1:39:154, 1
200140, "2013-Q3102", 7147, 1:40:761, 2
200141, "2013-Q3102", 7147, 1:39:984, 3
200142, "2013-Q3102", 7149, 1:42:951, 1
200143, "2013-Q3102", 7149, 1:42:529, 2
200144, "2013-Q3102", 7149, 1:40:779, 3
200145, "2013-Q3102", 7150, 1:40:625, 1
200146, "2013-Q3102", 7150, 1:39:487, 2
200147, "2013-Q3102", 7150, 1:39:763, 3
200148, "2013-Q3102", 7150, 1:42:677, 4
200149, "2013-Q3102", 7150, 1:42:813, 5
200150, "2013-Q3102", 7150, 1:42:858, 6
200151, "2013-Q3102", 7150, 1:39:011, 7
200152, "2013-Q3102", 7150, 1:39:979, 8
200153, "2013-Q3102", 7150, 1:41:709, 9
200154, "2013-Q3102", 7150, 1:39:056, 1
200155, "2013-Q3102", 7151, 1:41:017, 1
200156, "2013-Q3102", 7151, 1:40:526, 2
200157, "2013-Q3102", 7151, 1:42:486, 3
200158, "2013-Q3102", 7151, 1:41:489, 4
200159, "2013-Q3102", 7151, 1:41:145, 5
200160, "2013-Q3102", 7152, 1:40:668, 1
200161, "2013-Q3102", 7152, 1:40:698, 2
200162, "2013-Q3102", 7153, 1:40:295, 1
200163, "2013-Q3102", 7153, 1:42:673, 2
200164, "2013-Q3102", 7153, 1:42:829, 3
200165, "2013-Q3102", 7153, 1:42:653, 4
200166, "2013-Q3102", 7153, 1:39:211, 5
200167, "2013-Q3102", 7153, 1:39:839, 6
200168, "2013-Q3102", 7153, 1:42:953, 7
200169, "2013-Q3102", 7153, 1:42:241, 8
200170, "2013-Q3102", 7153, 1:39:657, 9
200171, "2013-Q3102", 7153, 1:40:692, 1
200172, "2013-Q3102", 7154, 1:39:867, 1
200173, "2013-Q3102", 7154, 1:42:691, 2
200174, "2013-Q3102", 7154, 1:42:682, 3
200175, "2013-Q3102", 7154, 1:41:073, 4
200176, "2013-Q3102", 7154, 1:39:623, 5
200177, "2013-Q3102", 7154, 1:40:038, 6
200178, "2013-Q3102", 7154, 1:42:345, 7
200179, "2013-Q3102", 7154, 1:42:333, 8
200180, "2013-Q3102", 7154, 1:39:597, 9
200181, "2013-Q3102", 7155, 1:41:565, 1
200182, "2013-Q3102", 7155, 1:41:195, 2
200183, "2013-Q3102", 7156, 1:42:544, 1
200184, "2013-Q3102", 7156, 1:42:987, 2
200185, "2013-Q3102", 7156, 1:39:228, 3
200186, "2013-Q3102", 7156, 1:40:085, 4
200187, "2013-Q3102", 7156, 1:39:454, 5
200188, "2013-Q3102", 7156, 1:39:325, 6
200189, "2013-Q3102", 7156, 1:42:078, 7
200190, "2013-Q3102", 7156, 1:39:034, 8
200191, "2013-Q3102", 7157, 1:41:988, 1
200192, "2013-Q3102", 7157, 1:39:777, 2
200193, "2013-Q3102", 7157, 1:40:521, 3
200194, "2013-Q3102", 7157, 1:40:986, 4
200195, "2013-Q3102", 7157, 1:41:138, 5
200196, "2013-Q3102", 7158, 1:42:250, 1
200197, "2013-Q3102", 7158, 1:39:416, 2
200198, "2013-Q3102", 7158, 1:42:211, 3
200199, "2013-Q3102", 7158, 1:41:118, 4
200200, "2013-Q3102", 7158, 1:41:876, 5
200201, "2013-Q3102", 7158, 1:40:629, 6
200202, "2013-Q3102", 7158, 1:42:973, 7
200203, "2013-Q3102", 7158, 1:42:915, 8
200204, "2013-Q3102", 7158, 1:40:224, 9
200205, "2013-Q3102", 7159, 1:40:057, 1
200206, "2013-Q3102", 7159, 1:42:519, 2
200207, "2013-Q3102", 7160, 1:42:920, 1
200208, "2013-Q3102", 7160, 1:40:227, 2
200209, "2013-Q3102", 7160, 1:42:233, 3
200210, "2013-Q3102", 7160, 1:42:447, 4
200211, "2013-Q3102", 7160, 1:41:876, 5
200212, "2013-Q3102", 7160, 1:39:194, 6
200213, "2013-Q3102", 7161, 1:41:341, 1
200214, "2013-Q3102", 7161, 1:41:182, 2
200215, "2013-Q3102", 7161, 1:41:453, 3
200216, "2013-Q3102", 7161, 1:42:264, 4
200217, "2013-Q3102", 7162, 1:39:909, 1
200218, "2013-Q3102", 7162, 1:40:095, 2
200219, "2013-Q3102", 7162, 1:39:286, 3
200220, "2013-Q3102", 7162, 1:39:796, 4
200221, "2013-Q3102", 7162, 1:41:460, 5
200222, "2013-Q3102", 7162, 1:40:660, 6
200223, "2013-Q3102", 7162, 1:41:231, 7
200224, "2013-Q3102", 7162, 1:41:025, 8
200225, "2013-Q3102", 7162, 1:40:212, 9
200226, "2013-Q3102", 7163, 1:42:223, 1
200227, "2013-Q3102", 7163, 1:41:305, 2
200228, "2013-Q3103", 7142, 1:40:546, 1
200229, "2013-Q3103", 7142, 1:38:154, 2
200230, "2013-Q3103", 7143, 1:37:687, 1
200231, "2013-Q3103", 7143, 1:37:810, 2
200232, "2013-Q3103", 7143, 1:41:443, 3
200233, "2013-Q3103", 7143, 1:42:202, 4
200234, "2013-Q3103", 7143, 1:37:323, 5
200235, "2013-Q3103", 7143, 1:39:327, 6
200236, "2013-Q3103", 7143, 1:41:386, 7
200237, "2013-Q3103", 7144, 1:42:281, 1
200238, "2013-Q3103", 7144, 1:39:530, 2
200239, "2013-Q3103", 7144, 1:41:848, 3
200240, "2013-Q3103", 7144, 1:36:609, 4
200241, "2013-Q3103", 7144, 1:39:667, 5
200242, "2013-Q3103", 7144, 1:37:857, 6
200243, "2013-Q3103", 7144, 1:38:323, 7
200244, "2013-Q3103", 7144, 1:41:609, 8
200245, "2013-Q3103", 7144, 1:39:792, 9
200246, "2013-Q3103", 7144, 1:36:915, 1
200247, "2013-Q3103", 7145, 1:36:402, 1
200248, "2013-Q3103", 7145, 1:37:369, 2
200249, "2013-Q3103", 7145, 1:41:606, 3
200250, "2013-Q3103", 7145, 1:37:244, 4
200251, "2013-Q3103", 7146, 1:39:283, 1
200252, "2013-Q3103", 7146, 1:41:897, 2
200253, "2013-Q3103", 7146, 1:39:580, 3
200254, "2013-Q3103", 7146, 1:37:168, 4
200255, "2013-Q3103", 7146, 1:42:050, 5
200256, "2013-Q3103", 7146, 1:38:018, 6
200257, "2013-Q3103", 7147, 1:36:151, 1
200258, "2013-Q3103", 7147, 1:36:430, 2
200259, "2013-Q3103", 7147, 1:36:293, 3
200260, "2013-Q3103", 7147, 1:42:046, 4
200261, "2013-Q3103", 7147, 1:42:346, 5
200262, "2013-Q3103", 7147, 1:36:043, 6
200263, "2013-Q3103", 7148, 1:38:735, 1
200264, "2013-Q3103", 7149, 1:40:960, 1
200265, "2013-Q3103", 7149, 1:39:068, 2
200266, "2013-Q3103", 7149, 1:39:385, 3
200267, "2013-Q3103", 7149, 1:41:523, 4
200268, "2013-Q3103", 7149, 1:42:304, 5
200269, "2013-Q3103", 7150, 1:37:467, 1
200270, "2013-Q3103", 7150, 1:43:613, 2
200271, "2013-Q3103", 7150, 1:42:079, 3
200272, "2013-Q3103", 7150, 1:40:417, 4
200273, "2013-Q3103", 7150, 1:37:173, 5
200274, "2013-Q3103", 7150, 1:43:609, 6
200275, "2013-Q3103", 7150, 1:36:834, 7
200276, "2013-Q3103", 7150, 1:43:360, 8
200277, "2013-Q3103", 7151, 1:43:719, 1
200278, "2013-Q3103", 7151, 1:38:811, 2
200279, "2013-Q3103", 7151, 1:38:730, 3
200280, "2013-Q3103", 7151, 1:43:113, 4
200281, "2013-Q3103", 7151, 1:39:016, 5
200282, "2013-Q3103", 7151, 1:42:211, 6
200283, "2013-Q3103", 7152, 1:43:914, 1
200284, "2013-Q3103", 7152, 1:40:783, 2
200285, "2013-Q3103", 7152, 1:38:866, 3
200286, "2013-Q3103", 7154, 1:42:811, 1
200287, "2013-Q3103", 7154, 1:36:217, 2
200288, "2013-Q3103", 7154, 1:37:801, 3
200289, "2013-Q3103", 7154, 1:41:904, 4
200290, "2013-Q3103", 7154, 1:43:566, 5
200291, "2013-Q3103", 7154, 1:42:634, 6
200292, "2013-Q3103", 7154, 1:38:158, 7
200293, "2013-Q3103", 7154, 1:38:816, 8
200294, "2013-Q3103", 7155, 1:36:086, 1
200295, "2013-Q3103", 7155, 1:41:440, 2
200296, "2013-Q3103", 7156, 1:43:937, 1
200297, "2013-Q3103", 7156, 1:40:638, 2
200298, "2013-Q3103", 7156, 1:41:952, 3
200299, "2013-Q3103", 7156, 1:39:908, 4
200300, "2013-Q3103", 7156, 1:43:843, 5
200301, "2013-Q3103", 7157, 1:38:092, 1
200302, "2013-Q3103", 7157, 1:37:779, 2
200303, "2013-Q3103", 7157, 1:40:497, 3
200304, "2013-Q3103", 7157, 1:41:221, 4
200305, "2013-Q3103", 7157, 1:36:873, 5
200306, "2013-Q3103", 7157, 1:42:669, 6
200307, "2013-Q3103", 7158, 1:38:198, 1
200308, "2013-Q3103", 7158, 1:42:884, 2
200309, "2013-Q3103", 7159, 1:39:742, 1
200310, "2013-Q3103", 7160, 1:39:778, 1
200311, "2013-Q3103", 7161, 1:40:975, 1
200312, "2013-Q3103", 7161, 1:37:334, 2
200313, "2013-Q3103", 7162, 1:43:452, 1
200314, "2013-Q3103", 7162, 1:43:724, 2
200315, "2013-Q3103", 7162, 1:38:605, 3
200316, "2013-Q3103", 7162, 1:43:462, 4
200317, "2013-Q3103", 7162, 1:38:200, 5
200318, "2013-Q3103", 7163, 1:42:731, 1
200319, "2013-Q3103", 7163, 1:40:683, 2
200320, "2013-Q3103", 7163, 1:36:253, 3
200321, "2013-Q3104", 7142, 1:40:416, 1
200322, "2013-Q3104", 7142, 1:37:383, 2
200323, "2013-Q3104", 7142, 1:39:658, 3
200324, "2013-Q3104", 7142, 1:36:897, 4
200325, "2013-Q3104", 7142, 1:38:803, 5
200326, "2013-Q3104", 7142, 1:42:273, 6
200327, "2013-Q3104", 7143, 1:39:838, 1
200328, "2013-Q3104", 7143, 1:40:096, 2
200329, "2013-Q3104", 7144, 1:37:659, 1
200330, "2013-Q3104", 7144, 1:39:579, 2
200331, "2013-Q3104", 7145, 1:36:038, 1
200332, "2013-Q3104", 7145, 1:38:410, 2
200333, "2013-Q3104", 7146, 1:41:352, 1
200334, "2013-Q3104", 7146, 1:37:571, 2
200335, "2013-Q3104", 7146, 1:40:657, 3
200336, "2013-Q3104", 7147, 1:36:373, 1
200337, "2013-Q3104", 7147, 1:42:183, 2
200338, "2013-Q3104", 7147, 1:41:921, 3
200339, "2013-Q3104", 7147, 1:37:188, 4
200340, "2013-Q3104", 7147, 1:36:779, 5
200341, "2013-Q3104", 7147, 1:42:723, 6
200342, "2013-Q3104", 7147, 1:38:097, 7
200343, "2013-Q3104", 7147, 1:36:424, 8
200344, "2013-Q3104", 7147, 1:39:063, 9
200345, "2013-Q3104", 7147, 1:37:901, 1
200346, "2013-Q3104", 7148, 1:42:197, 1
200347, "2013-Q3104", 7148, 1:42:367, 2
200348, "2013-Q3104", 7148, 1:36:709, 3
200349, "2013-Q3104", 7148, 1:38:353, 4
200350, "2013-Q3104", 7148, 1:40:876, 5
200351, "2013-Q3104", 7148, 1:38:649, 6
200352, "2013-Q3104", 7149, 1:41:758, 1
200353, "2013-Q3104", 7149, 1:39:884, 2
200354, "2013-Q3104", 7149, 1:42:801, 3
200355, "2013-Q3104", 7149, 1:38:168, 4
200356, "2013-Q3104", 7150, 1:37:379, 1
200357, "2013-Q3104", 7150, 1:42:785, 2
200358, "2013-Q3104", 7150, 1:39:474, 3
200359, "2013-Q3104", 7150, 1:42:141, 4
200360, "2013-Q3104", 7150, 1:41:141, 5
200361, "2013-Q3104", 7150, 1:38:253, 6
200362, "2013-Q3104", 7150, 1:37:384, 7
200363, "2013-Q3104", 7150, 1:38:222, 8
200364, "2013-Q3104", 7151, 1:39:397, 1
200365, "2013-Q3104", 7151, 1:41:087, 2
200366, "2013-Q3104", 7151, 1:39:480, 3
200367, "2013-Q3104", 7151, 1:36:527, 4
200368, "2013-Q3104", 7151, 1:36:736, 5
200369, "2013-Q3104", 7151, 1:39:502, 6
200370, "2013-Q3104", 7151, 1:40:416, 7
200371, "2013-Q3104", 7151, 1:42:010, 8
200372, "2013-Q3104", 7151, 1:40:834, 9
200373, "2013-Q3104", 7152, 1:40:616, 1
200374, "2013-Q3104", 7152, 1:36:130, 2
200375, "2013-Q3104", 7152, 1:40:632, 3
200376, "2013-Q3104", 7152, 1:42:290, 4
200377, "2013-Q3104", 7152, 1:42:967, 5
200378, "2013-Q3104", 7152, 1:38:235, 6
200379, "2013-Q3104", 7153, 1:38:230, 1
200380, "2013-Q3104", 7153, 1:39:117, 2
200381, "2013-Q3104", 7153, 1:37:860, 3
200382, "2013-Q3104", 7153, 1:36:713, 4
200383, "2013-Q3104", 7153, 1:39:583, 5
200384, "2013-Q3104", 7154, 1:38:223, 1
200385, "2013-Q3104", 7155, 1:41:936, 1
200386, "2013-Q3104", 7155, 1:42:112, 2
200387, "2013-Q3104", 7155, 1:41:448, 3
200388, "2013-Q3104", 7155, 1:38:044, 4
200389, "2013-Q3104", 7156, 1:38:343, 1
200390, "2013-Q3104", 7156, 1:42:804, 2
200391, "2013-Q3104", 7156, 1:41:266, 3
200392, "2013-Q3104", 7157, 1:37:890, 1
200393, "2013-Q3104", 7157, 1:36:921, 2
200394, "2013-Q3104", 7157, 1:42:478, 3
200395, "2013-Q3104", 7157, 1:39:225, 4
200396, "2013-Q3104", 7157, 1:37:833, 5
200397, "2013-Q3104", 7157, 1:42:369, 6
200398, "2013-Q3104", 7157, 1:41:711, 7
200399, "2013-Q3104", 7157, 1:42:901, 8
200400, "2013-Q3104", 7157, 1:40:533, 9
200401, "2013-Q3104", 7158, 1:40:896, 1
200402, "2013-Q3104", 7159, 1:39:491, 1
200403, "2013-Q3104", 7159, 1:37:251, 2
200404, "2013-Q3104", 7160, 1:41:652, 1
200405, "2013-Q3104", 7161, 1:39:833, 1
200406, "2013-Q3104", 7162, 1:38:858, 1
200407, "2013-Q3104", 7162, 1:40:630, 2
200408, "2013-Q3104", 7162, 1:37:120, 3
200409, "2013-Q3104", 7162, 1:41:840, 4
200410, "2013-Q3104", 7162, 1:39:700, 5
200411, "2013-Q3104", 7163, 1:42:590, 1
200412, "2013-Q3104", 7163, 1:41:452, 2
200413, "2013-Q3104", 7163, 1:42:913, 3
200414, "2013-Q3104", 7163, 1:38:878, 4
200415, "2013-Q3104", 7163, 1:36:605, 5
200416, "2013-Q3104", 7163, 1:36:626, 6
200417, "2013-Q3104", 7163, 1:40:068, 7
200418, "2013-Q3104", 7163, 1:38:338, 8
200419, "2013-Q3104", 7163, 1:39:852, 9
200420, "2013-Q3105", 7143, 1:21:767, 1
200421, "2013-Q3105", 7143, 1:17:952, 2
200422, "2013-Q3105", 7143, 1:18:106, 3
200423, "2013-Q3105", 7143, 1:21:260, 4
200424, "2013-Q3105", 7143, 1:20:811, 5
200425, "2013-Q3105", 7143, 1:19:994, 6
200426, "2013-Q3105", 7143, 1:19:218, 7
200427, "2013-Q3105", 7143, 1:20:597, 8
200428, "2013-Q3105", 7143, 1:19:830, 9
200429, "2013-Q3105", 7143, 1:21:808, 1
200430, "2013-Q3105", 7144, 1:21:264, 1
200431, "2013-Q3105", 7144, 1:17:963, 2
200432, "2013-Q3105", 7144, 1:17:857, 3
200433, "2013-Q3105", 7144, 1:18:079, 4
200434, "2013-Q3105", 7145, 1:21:869, 1
200435, "2013-Q3105", 7145, 1:19:866, 2
200436, "2013-Q3105", 7145, 1:21:635, 3
200437, "2013-Q3105", 7145, 1:19:870, 4
200438, "2013-Q3105", 7145, 1:18:274, 5
200439, "2013-Q3105", 7145, 1:17:384, 6
200440, "2013-Q3105", 7145, 1:20:198, 7
200441, "2013-Q3105", 7145, 1:21:650, 8
200442, "2013-Q3105", 7145, 1:21:529, 9
200443, "2013-Q3105", 7146, 1:19:019, 1
200444, "2013-Q3105", 7146, 1:20:864, 2
200445, "2013-Q3105", 7146, 1:18:201, 3
200446, "2013-Q3105", 7146, 1:21:644, 4
200447, "2013-Q3105", 7147, 1:21:334, 1
200448, "2013-Q3105", 7147, 1:20:864, 2
200449, "2013-Q3105", 7147, 1:18:535, 3
200450, "2013-Q3105", 7147, 1:19:062, 4
200451, "2013-Q3105", 7147, 1:17:451, 5
200452, "2013-Q3105", 7149, 1:18:255, 1
200453, "2013-Q3105", 7149, 1:19:669, 2
200454, "2013-Q3105", 7149, 1:16:989, 3
200455, "2013-Q3105", 7149, 1:19:313, 4
200456, "2013-Q3105", 7149, 1:19:031, 5
200457, "2013-Q3105", 7149, 1:20:739, 6
200458, "2013-Q3105", 7149, 1:21:717, 7
200459, "2013-Q3105", 7150, 1:16:875, 1
200460, "2013-Q3105", 7150, 1:17:671, 2
200461, "2013-Q3105", 7150, 1:18:782, 3
200462, "2013-Q3105", 7150, 1:17:918, 4
200463, "2013-Q3105", 7150, 1:17:677, 5
200464, "2013-Q3105", 7150, 1:18:898, 6
200465, "2013-Q3105", 7150, 1:19:245, 7
200466, "2013-Q3105", 7150, 1:16:562, 8
200467, "2013-Q3105", 7150, 1:17:948, 9
200468, "2013-Q3105", 7150, 1:20:965, 1
200469, "2013-Q3105", 7151, 1:19:136, 1
200470, "2013-Q3105", 7151, 1:20:609, 2
200471, "2013-Q3105", 7151, 1:18:248, 3
200472, "2013-Q3105", 7151, 1:20:578, 4
200473, "2013-Q3105", 7151, 1:20:526, 5
200474, "2013-Q3105", 7151, 1:21:883, 6
200475, "2013-Q3105", 7151, 1:19:970, 7
200476, "2013-Q3105", 7151, 1:19:672, 8
200477, "2013-Q3105", 7151, 1:19:077, 9
200478, "2013-Q3105", 7153, 1:20:782, 1
200479, "2013-Q3105", 7153, 1:16:329, 2
200480, "2013-Q3105", 7153, 1:16:109, 3
200481, "2013-Q3105", 7153, 1:20:055, 4
200482, "2013-Q3105", 7153, 1:19:384, 5
200483, "2013-Q3105", 7153, 1:19:709, 6
200484, "2013-Q3105", 7153, 1:19:032, 7
200485, "2013-Q3105", 7154, 1:16:909, 1
200486, "2013-Q3105", 7154, 1:20:796, 2
200487, "2013-Q3105", 7154, 1:20:346, 3
200488, "2013-Q3105", 7154, 1:20:597, 4
200489, "2013-Q3105", 7154, 1:20:471, 5
200490, "2013-Q3105", 7154, 1:17:974, 6
200491, "2013-Q3105", 7154, 1:18:032, 7
200492, "2013-Q3105", 7154, 1:20:050, 8
200493, "2013-Q3105", 7154, 1:21:872, 9
200494, "2013-Q3105", 7154, 1:18:516, 1
200495, "2013-Q3105", 7155, 1:20:160, 1
200496, "2013-Q3105", 7155, 1:18:791, 2
200497, "2013-Q3105", 7155, 1:19:365, 3
200498, "2013-Q3105", 7155, 1:18:418, 4
200499, "2013-Q3105", 7155, 1:19:507, 5
200500, "2013-Q3105", 7156, 1:21:766, 1
200501, "2013-Q3105", 7156, 1:16:227, 2
200502, "2013-Q3105", 7157, 1:17:827, 1
200503, "2013-Q3105", 7157, 1:20:103, 2
200504, "2013-Q3105", 7157, 1:16:699, 3
200505, "2013-Q3105", 7157, 1:20:044, 4
200506, "2013-Q3105", 7157, 1:18:070, 5
200507, "2013-Q3105", 7157, 1:19:885, 6
200508, "2013-Q3105", 7157, 1:16:979, 7
200509, "2013-Q3105", 7158, 1:18:867, 1
200510, "2013-Q3105", 7158, 1:19:859, 2
200511, "2013-Q3105", 7158, 1:19:310, 3
200512, "2013-Q3105", 7158, 1:17:123, 4
200513, "2013-Q3105", 7158, 1:21:964, 5
200514, "2013-Q3105", 7158, 1:19:992, 6
200515, "2013-Q3105", 7159, 1:21:316, 1
200516, "2013-Q3105", 7159, 1:17:478, 2
200517, "2013-Q3105", 7159, 1:17:506, 3
200518, "2013-Q3105", 7159, 1:19:061, 4
200519, "2013-Q3105", 7159, 1:21:383, 5
200520, "2013-Q3105", 7161, 1:20:227, 1
200521, "2013-Q3105", 7161, 1:19:692, 2
200522, "2013-Q3105", 7161, 1:16:593, 3
200523, "2013-Q3105", 7161, 1:18:823, 4
200524, "2013-Q3105", 7161, 1:19:755, 5
200525, "2013-Q3105", 7161, 1:16:297, 6
200526, "2013-Q3105", 7161, 1:19:817, 7
200527, "2013-Q3105", 7161, 1:16:536, 8
200528, "2013-Q3105", 7161, 1:17:897, 9
200529, "2013-Q3105", 7162, 1:21:050, 1
200530, "2013-Q3105", 7162, 1:19:632, 2
200531, "2013-Q3105", 7163, 1:18:764, 1
200532, "2013-Q3105", 7163, 1:18:661, 2
200533, "2013-Q3105", 7163, 1:20:477, 3
200534, "2013-Q3105", 7163, 1:17:876, 4
200535, "2013-Q3105", 7163, 1:18:073, 5
200536, "2013-Q3105", 7163, 1:21:083, 6
200537, "2013-Q3105", 7163, 1:21:496, 7
