100110, 20133101, 7147, 1:30:315, 22
100111, 20133101, 7147, 1:30:603, 23
100112, 20133101, 7147, 1:31:067, 24
100113, 20133101, 7149, 1:30:971, 1
100114, 20133101, 7149, 1:31:674, 2
100115, 20133101, 7149, 1:30:884, 3
100116, 20133101, 7149, 1:31:870, 4
100117, 20133101, 7149, 1:31:947, 5
100118, 20133101, 7149, 1:30:956, 6
100119, 20133101, 7149, 1:30:775, 7
100120, 20133101, 7149, 1:31:672, 8
100121, 20133101, 7149, 1:29:327, 9
100122, 20133101, 7149, 1:29:340, 10
100123, 20133101, 7149, 1:31:459, 11
100124, 20133101, 7149, 1:29:780, 12
100125, 20133101, 7149, 1:30:605, 13
100126, 20133101, 7149, 1:30:337, 14
100127, 20133101, 7150, 1:30:110, 1
100128, 20133101, 7150, 1:31:064, 2
100129, 20133101, 7150, 1:31:918, 3
100130, 20133101, 7150, 1:31:425, 4
100131, 20133101, 7150, 1:30:300, 5
100132, 20133101, 7150, 1:29:656, 6
100133, 20133101, 7150, 1:29:609, 7
100134, 20133101, 7150, 1:29:843, 8
100135, 20133101, 7150, 1:29:803, 9
100136, 20133101, 7150, 1:31:505, 10
100137, 20133101, 7150, 1:30:286, 11
100138, 20133101, 7151, 1:30:698, 1
100139, 20133101, 7151, 1:31:052, 2
100140, 20133101, 7151, 1:31:041, 3
100141, 20133101, 7152, 1:30:116, 1
100142, 20133101, 7152, 1:30:358, 2
100143, 20133101, 7152, 1:29:804, 3
100144, 20133101, 7152, 1:30:704, 4
100145, 20133101, 7152, 1:31:265, 5
100146, 20133101, 7152, 1:31:149, 6
100147, 20133101, 7152, 1:31:375, 7
100148, 20133101, 7152, 1:30:179, 8
100149, 20133101, 7152, 1:31:253, 9
100150, 20133101, 7152, 1:29:917, 10
100151, 20133101, 7152, 1:30:800, 11
100152, 20133101, 7152, 1:31:840, 12
100153, 20133101, 7152, 1:29:116, 13
100154, 20133101, 7152, 1:29:490, 14
100155, 20133101, 7152, 1:29:495, 15
100156, 20133101, 7152, 1:30:455, 16
100157, 20133101, 7152, 1:31:335, 17
100158, 20133101, 7152, 1:30:139, 18
100159, 20133101, 7152, 1:29:225, 19
100160, 20133101, 7152, 1:31:230, 20
100161, 20133101, 7152, 1:30:113, 21
100162, 20133101, 7152, 1:29:841, 22
100163, 20133101, 7152, 1:30:945, 23
100164, 20133101, 7153, 1:31:121, 1
100165, 20133101, 7153, 1:29:021, 2
100166, 20133101, 7153, 1:30:052, 3
100167, 20133101, 7153, 1:30:091, 4
100168, 20133101, 7153, 1:31:919, 5
100169, 20133101, 7153, 1:31:244, 6
100170, 20133101, 7153, 1:30:430, 7
100171, 20133101, 7153, 1:30:350, 8
100172, 20133101, 7153, 1:30:478, 9
100173, 20133101, 7153, 1:31:438, 10
100174, 20133101, 7153, 1:30:490, 11
100175, 20133101, 7153, 1:29:817, 12
100176, 20133101, 7153, 1:30:427, 13
100177, 20133101, 7153, 1:29:814, 14
100178, 20133101, 7153, 1:30:637, 15
100179, 20133101, 7153, 1:31:353, 16
100180, 20133101, 7153, 1:29:022, 17
100181, 20133101, 7153, 1:29:978, 18
100182, 20133101, 7153, 1:29:259, 19
100183, 20133101, 7153, 1:29:715, 20
100184, 20133101, 7153, 1:31:133, 21
100185, 20133101, 7153, 1:29:420, 22
100186, 20133101, 7153, 1:31:353, 23
100187, 20133101, 7153, 1:29:416, 24
100188, 20133101, 7153, 1:30:983, 25
100189, 20133101, 7153, 1:29:851, 26
100190, 20133101, 7153, 1:30:259, 27
100191, 20133101, 7154, 1:30:610, 1
100192, 20133101, 7154, 1:30:600, 2
100193, 20133101, 7154, 1:31:028, 3
100194, 20133101, 7155, 1:29:957, 1
100195, 20133101, 7155, 1:29:894, 2
100196, 20133101, 7155, 1:30:591, 3
100197, 20133101, 7155, 1:30:574, 4
100198, 20133101, 7155, 1:31:869, 5
100199, 20133101, 7155, 1:31:956, 6
100200, 20133101, 7155, 1:31:951, 7
100201, 20133101, 7155, 1:29:794, 8
100202, 20133101, 7155, 1:30:029, 9
100203, 20133101, 7155, 1:29:266, 10
100204, 20133101, 7155, 1:31:982, 11
100205, 20133101, 7155, 1:31:053, 12
100206, 20133101, 7155, 1:29:922, 13
100207, 20133101, 7155, 1:31:134, 14
100208, 20133101, 7155, 1:29:664, 15
100209, 20133101, 7155, 1:29:308, 16
100210, 20133101, 7155, 1:29:896, 17
100211, 20133101, 7156, 1:30:011, 1
100212, 20133101, 7156, 1:31:116, 2
100213, 20133101, 7156, 1:31:564, 3
100214, 20133101, 7156, 1:31:990, 4
100215, 20133101, 7156, 1:30:405, 5
100216, 20133101, 7156, 1:29:033, 6
100217, 20133101, 7156, 1:30:206, 7
100218, 20133101, 7156, 1:30:657, 8
100219, 20133101, 7156, 1:30:893, 9
100220, 20133101, 7156, 1:29:931, 10
100221, 20133101, 7156, 1:30:456, 11
100222, 20133101, 7156, 1:29:052, 12
100223, 20133101, 7156, 1:29:004, 13
100224, 20133101, 7156, 1:30:630, 14
100225, 20133101, 7156, 1:31:685, 15
100226, 20133101, 7156, 1:30:905, 16
100227, 20133101, 7156, 1:31:785, 17
100228, 20133101, 7156, 1:29:631, 18
100229, 20133101, 7156, 1:29:700, 19
100230, 20133101, 7156, 1:29:266, 20
100231, 20133101, 7156, 1:29:818, 21
100232, 20133101, 7156, 1:31:202, 22
100233, 20133101, 7156, 1:31:324, 23
100234, 20133101, 7156, 1:30:087, 24
100235, 20133101, 7157, 1:30:520, 1
100236, 20133101, 7157, 1:31:594, 2
100237, 20133101, 7157, 1:30:136, 3
100238, 20133101, 7157, 1:31:680, 4
100239, 20133101, 7157, 1:29:019, 5
100240, 20133101, 7157, 1:30:383, 6
100241, 20133101, 7157, 1:30:380, 7
100242, 20133101, 7157, 1:30:153, 8
100243, 20133101, 7157, 1:30:015, 9
100244, 20133101, 7157, 1:30:787, 10
100245, 20133101, 7157, 1:30:406, 11
100246, 20133101, 7157, 1:29:718, 12
100247, 20133101, 7157, 1:29:928, 13
100248, 20133101, 7158, 1:29:212, 1
100249, 20133101, 7158, 1:30:001, 2
100250, 20133101, 7158, 1:30:345, 3
100251, 20133101, 7158, 1:29:569, 4
100252, 20133101, 7158, 1:31:137, 5
100253, 20133101, 7158, 1:29:039, 6
100254, 20133101, 7158, 1:29:343, 7
100255, 20133101, 7158, 1:31:663, 8
100256, 20133101, 7158, 1:29:023, 9
100257, 20133101, 7158, 1:31:171, 10
100258, 20133101, 7158, 1:30:041, 11
100259, 20133101, 7158, 1:30:677, 12
100260, 20133101, 7158, 1:31:559, 13
100261, 20133101, 7158, 1:31:853, 14
100262, 20133101, 7158, 1:30:014, 15
100263, 20133101, 7159, 1:31:128, 1
100264, 20133101, 7160, 1:29:287, 1
100265, 20133101, 7160, 1:29:147, 2
100266, 20133101, 7160, 1:29:473, 3
100267, 20133101, 7160, 1:30:230, 4
100268, 20133101, 7160, 1:29:188, 5
100269, 20133101, 7160, 1:29:043, 6
100270, 20133101, 7160, 1:29:849, 7
100271, 20133101, 7160, 1:31:193, 8
100272, 20133101, 7160, 1:29:188, 9
100273, 20133101, 7160, 1:30:675, 10
100274, 20133101, 7160, 1:31:632, 11
100275, 20133101, 7160, 1:31:033, 12
100276, 20133101, 7160, 1:30:973, 13
100277, 20133101, 7160, 1:31:251, 14
100278, 20133101, 7160, 1:30:867, 15
100279, 20133101, 7160, 1:29:562, 16
100280, 20133101, 7160, 1:29:936, 17
100281, 20133101, 7160, 1:29:668, 18
100282, 20133101, 7160, 1:30:928, 19
100283, 20133101, 7160, 1:30:042, 20
100284, 20133101, 7160, 1:31:370, 21
100285, 20133101, 7160, 1:29:358, 22
100286, 20133101, 7160, 1:31:754, 23
100287, 20133101, 7160, 1:30:077, 24
100288, 20133101, 7160, 1:30:711, 25
100289, 20133101, 7161, 1:29:868, 1
100290, 20133101, 7161, 1:29:509, 2
100291, 20133101, 7161, 1:29:069, 3
100292, 20133101, 7161, 1:30:874, 4
100293, 20133101, 7161, 1:29:441, 5
100294, 20133101, 7161, 1:29:189, 6
100295, 20133101, 7161, 1:31:678, 7
100296, 20133101, 7161, 1:29:766, 8
100297, 20133101, 7161, 1:31:552, 9
100298, 20133101, 7161, 1:29:661, 10
100299, 20133101, 7161, 1:30:984, 11
100300, 20133101, 7161, 1:31:080, 12
100301, 20133101, 7161, 1:30:568, 13
100302, 20133101, 7161, 1:29:989, 14
100303, 20133101, 7161, 1:29:184, 15
100304, 20133101, 7161, 1:31:123, 16
100305, 20133101, 7161, 1:31:317, 17
100306, 20133101, 7161, 1:31:508, 18
100307, 20133101, 7161, 1:29:678, 19
100308, 20133101, 7161, 1:29:557, 20
100309, 20133101, 7161, 1:29:679, 21
100310, 20133101, 7162, 1:31:326, 1
100311, 20133101, 7162, 1:31:150, 2
100312, 20133101, 7162, 1:30:329, 3
100313, 20133101, 7162, 1:30:163, 4
100314, 20133101, 7162, 1:29:046, 5
100315, 20133101, 7162, 1:31:381, 6
100316, 20133101, 7162, 1:30:861, 7
100317, 20133101, 7162, 1:31:897, 8
100318, 20133101, 7162, 1:30:109, 9
100319, 20133101, 7162, 1:29:233, 10
100320, 20133101, 7162, 1:29:949, 11
100321, 20133101, 7162, 1:29:644, 12
100322, 20133101, 7162, 1:29:793, 13
100323, 20133101, 7162, 1:29:502, 14
100324, 20133101, 7162, 1:31:013, 15
100325, 20133101, 7162, 1:29:462, 16
100326, 20133101, 7162, 1:29:716, 17
100327, 20133101, 7162, 1:29:886, 18
100328, 20133101, 7162, 1:31:037, 19
100329, 20133101, 7162, 1:31:521, 20
100330, 20133101, 7162, 1:30:554, 21
100331, 20133101, 7162, 1:30:127, 22
100332, 20133101, 7162, 1:29:468, 23
100333, 20133101, 7162, 1:31:963, 24
100334, 20133101, 7162, 1:29:894, 25
100335, 20133101, 7162, 1:31:800, 26
100336, 20133101, 7162, 1:31:309, 27
100337, 20133101, 7162, 1:29:743, 28
100338, 20133102, 7142, 1:42:985, 1
100339, 20133102, 7142, 1:42:322, 2
100340, 20133102, 7142, 1:41:018, 3
100341, 20133102, 7142, 1:42:409, 4
100342, 20133102, 7142, 1:39:874, 5
100343, 20133102, 7142, 1:41:402, 6
100344, 20133102, 7142, 1:39:986, 7
100345, 20133102, 7142, 1:39:178, 8
100346, 20133102, 7142, 1:40:579, 9
100347, 20133102, 7142, 1:39:573, 10
100348, 20133102, 7142, 1:39:651, 11
100349, 20133102, 7142, 1:42:859, 12
100350, 20133102, 7142, 1:42:252, 13
100351, 20133102, 7142, 1:40:418, 14
100352, 20133102, 7142, 1:41:790, 15
100353, 20133102, 7142, 1:40:663, 16
100354, 20133102, 7142, 1:39:558, 17
100355, 20133102, 7142, 1:39:711, 18
100356, 20133102, 7142, 1:41:915, 19
100357, 20133102, 7142, 1:41:197, 20
100358, 20133102, 7142, 1:42:464, 21
100359, 20133102, 7142, 1:40:165, 22
100360, 20133102, 7142, 1:41:014, 23
100361, 20133102, 7142, 1:42:017, 24
100362, 20133102, 7142, 1:40:260, 25
100363, 20133102, 7142, 1:42:138, 26
100364, 20133102, 7143, 1:42:751, 1
100365, 20133102, 7143, 1:40:260, 2
100366, 20133102, 7143, 1:40:251, 3
100367, 20133102, 7143, 1:42:897, 4
100368, 20133102, 7143, 1:42:694, 5
100369, 20133102, 7143, 1:39:600, 6
100370, 20133102, 7143, 1:39:958, 7
100371, 20133102, 7143, 1:39:910, 8
100372, 20133102, 7143, 1:42:326, 9
100373, 20133102, 7143, 1:42:623, 10
100374, 20133102, 7143, 1:41:306, 11
100375, 20133102, 7143, 1:40:615, 12
100376, 20133102, 7143, 1:39:823, 13
100377, 20133102, 7143, 1:40:859, 14
100378, 20133102, 7143, 1:40:522, 15
100379, 20133102, 7143, 1:39:146, 16
100380, 20133102, 7143, 1:40:886, 17
100381, 20133102, 7143, 1:39:920, 18
100382, 20133102, 7143, 1:42:753, 19
100383, 20133102, 7143, 1:41:438, 20
100384, 20133102, 7143, 1:39:812, 21
100385, 20133102, 7143, 1:41:531, 22
100386, 20133102, 7143, 1:42:942, 23
100387, 20133102, 7144, 1:42:976, 1
100388, 20133102, 7144, 1:41:588, 2
100389, 20133102, 7144, 1:39:455, 3
100390, 20133102, 7144, 1:40:874, 4
100391, 20133102, 7144, 1:42:050, 5
100392, 20133102, 7144, 1:41:861, 6
100393, 20133102, 7144, 1:39:091, 7
100394, 20133102, 7144, 1:42:162, 8
100395, 20133102, 7144, 1:39:563, 9
100396, 20133102, 7144, 1:40:659, 10
100397, 20133102, 7144, 1:42:286, 11
100398, 20133102, 7144, 1:42:435, 12
100399, 20133102, 7144, 1:41:403, 13
100400, 20133102, 7144, 1:39:023, 14
100401, 20133102, 7144, 1:40:506, 15
100402, 20133102, 7144, 1:41:356, 16
100403, 20133102, 7144, 1:41:800, 17
100404, 20133102, 7144, 1:40:389, 18
100405, 20133102, 7144, 1:40:102, 19
100406, 20133102, 7144, 1:40:533, 20
100407, 20133102, 7144, 1:40:633, 21
100408, 20133102, 7144, 1:39:932, 22
100409, 20133102, 7144, 1:40:334, 23
100410, 20133102, 7145, 1:42:090, 1
100411, 20133102, 7145, 1:39:458, 2
100412, 20133102, 7145, 1:42:954, 3
100413, 20133102, 7145, 1:39:715, 4
100414, 20133102, 7145, 1:39:563, 5
100415, 20133102, 7145, 1:42:658, 6
100416, 20133102, 7145, 1:40:859, 7
100417, 20133102, 7145, 1:42:622, 8
100418, 20133102, 7145, 1:39:215, 9
100419, 20133102, 7145, 1:42:299, 10
100420, 20133102, 7145, 1:41:791, 11
100421, 20133102, 7145, 1:41:638, 12
100422, 20133102, 7145, 1:40:993, 13
100423, 20133102, 7145, 1:39:184, 14
100424, 20133102, 7145, 1:41:856, 15
100425, 20133102, 7145, 1:39:471, 16
100426, 20133102, 7145, 1:42:835, 17
100427, 20133102, 7145, 1:40:497, 18
100428, 20133102, 7145, 1:41:276, 19
100429, 20133102, 7145, 1:40:160, 20
100430, 20133102, 7145, 1:40:721, 21
100431, 20133102, 7145, 1:41:680, 22
100432, 20133102, 7145, 1:40:630, 23
100433, 20133102, 7145, 1:40:647, 24
100434, 20133102, 7145, 1:42:613, 25
100435, 20133102, 7145, 1:41:509, 26
100436, 20133102, 7145, 1:40:661, 27
100437, 20133102, 7145, 1:42:798, 28
100438, 20133102, 7146, 1:42:822, 1
100439, 20133102, 7146, 1:40:348, 2
100440, 20133102, 7146, 1:40:693, 3
100441, 20133102, 7146, 1:42:361, 4
100442, 20133102, 7146, 1:39:010, 5
100443, 20133102, 7146, 1:42:291, 6
100444, 20133102, 7146, 1:42:413, 7
100445, 20133102, 7146, 1:39:464, 8
100446, 20133102, 7146, 1:42:411, 9
100447, 20133102, 7146, 1:42:417, 10
100448, 20133102, 7146, 1:42:479, 11
100449, 20133102, 7146, 1:39:286, 12
100450, 20133102, 7146, 1:39:686, 13
100451, 20133102, 7146, 1:42:697, 14
100452, 20133102, 7146, 1:39:375, 15
100453, 20133102, 7146, 1:41:363, 16
100454, 20133102, 7146, 1:40:969, 17
100455, 20133102, 7146, 1:39:221, 18
100456, 20133102, 7146, 1:39:882, 19
100457, 20133102, 7146, 1:41:796, 20
100458, 20133102, 7146, 1:40:453, 21
100459, 20133102, 7146, 1:39:791, 22
100460, 20133102, 7146, 1:40:432, 23
100461, 20133102, 7146, 1:40:342, 24
100462, 20133102, 7146, 1:41:267, 25
100463, 20133102, 7146, 1:41:885, 26
100464, 20133102, 7146, 1:39:747, 27
100465, 20133102, 7147, 1:40:796, 1
100466, 20133102, 7147, 1:40:968, 2
100467, 20133102, 7147, 1:40:170, 3
100468, 20133102, 7147, 1:40:819, 4
100469, 20133102, 7147, 1:39:759, 5
100470, 20133102, 7147, 1:39:379, 6
100471, 20133102, 7147, 1:40:073, 7
100472, 20133102, 7147, 1:41:097, 8
100473, 20133102, 7147, 1:39:494, 9
100474, 20133102, 7147, 1:40:337, 10
100475, 20133102, 7147, 1:41:846, 11
100476, 20133102, 7147, 1:41:156, 12
100477, 20133102, 7147, 1:41:014, 13
100478, 20133102, 7147, 1:39:448, 14
100479, 20133102, 7147, 1:39:533, 15
100480, 20133102, 7147, 1:41:902, 16
100481, 20133102, 7147, 1:40:449, 17
100482, 20133102, 7147, 1:40:233, 18
100483, 20133102, 7147, 1:42:812, 19
100484, 20133102, 7147, 1:41:454, 20
100485, 20133102, 7147, 1:41:851, 21
100486, 20133102, 7147, 1:40:896, 22
100487, 20133102, 7147, 1:40:797, 23
100488, 20133102, 7147, 1:39:069, 24
100489, 20133102, 7147, 1:42:262, 25
100490, 20133102, 7147, 1:40:189, 26
100491, 20133102, 7148, 1:39:276, 1
100492, 20133102, 7148, 1:41:319, 2
100493, 20133102, 7148, 1:42:657, 3
100494, 20133102, 7148, 1:42:126, 4
100495, 20133102, 7148, 1:42:124, 5
100496, 20133102, 7148, 1:41:820, 6
100497, 20133102, 7148, 1:41:480, 7
100498, 20133102, 7148, 1:40:889, 8
100499, 20133102, 7148, 1:41:097, 9
100500, 20133102, 7148, 1:40:052, 10
100501, 20133102, 7148, 1:41:699, 11
100502, 20133102, 7148, 1:40:640, 12
100503, 20133102, 7148, 1:41:378, 13
100504, 20133102, 7148, 1:40:656, 14
100505, 20133102, 7148, 1:42:236, 15
100506, 20133102, 7148, 1:40:394, 16
100507, 20133102, 7149, 1:39:426, 1
100508, 20133102, 7149, 1:39:460, 2
100509, 20133102, 7149, 1:39:090, 3
100510, 20133102, 7149, 1:41:898, 4
100511, 20133102, 7149, 1:41:572, 5
100512, 20133102, 7149, 1:39:990, 6
100513, 20133102, 7149, 1:40:465, 7
100514, 20133102, 7149, 1:40:675, 8
100515, 20133102, 7149, 1:39:361, 9
100516, 20133102, 7151, 1:39:760, 1
100517, 20133102, 7151, 1:40:037, 2
100518, 20133102, 7151, 1:42:430, 3
100519, 20133102, 7151, 1:42:051, 4
100520, 20133102, 7151, 1:39:625, 5
100521, 20133102, 7151, 1:41:706, 6
100522, 20133102, 7151, 1:41:729, 7
100523, 20133102, 7151, 1:40:392, 8
100524, 20133102, 7151, 1:41:047, 9
100525, 20133102, 7151, 1:41:964, 10
100526, 20133102, 7151, 1:42:028, 11
100527, 20133102, 7151, 1:40:070, 12
100528, 20133102, 7151, 1:39:865, 13
100529, 20133102, 7151, 1:41:950, 14
100530, 20133102, 7151, 1:41:810, 15
100531, 20133102, 7151, 1:40:973, 16
100532, 20133102, 7151, 1:40:995, 17
100533, 20133102, 7151, 1:39:178, 18
100534, 20133102, 7151, 1:42:696, 19
100535, 20133102, 7151, 1:42:751, 20
100536, 20133102, 7151, 1:40:407, 21
100537, 20133102, 7151, 1:40:069, 22
100538, 20133102, 7151, 1:42:704, 23
100539, 20133102, 7151, 1:39:372, 24
100540, 20133102, 7151, 1:39:456, 25
100541, 20133102, 7151, 1:40:126, 26
100542, 20133102, 7151, 1:41:941, 27
100543, 20133102, 7152, 1:42:646, 1
100544, 20133102, 7152, 1:42:294, 2
100545, 20133102, 7152, 1:41:494, 3
100546, 20133102, 7152, 1:39:868, 4
100547, 20133102, 7152, 1:40:311, 5
100548, 20133102, 7152, 1:42:290, 6
100549, 20133102, 7152, 1:40:572, 7
100550, 20133102, 7152, 1:40:633, 8
100551, 20133102, 7152, 1:42:757, 9
100552, 20133102, 7152, 1:42:868, 10
100553, 20133102, 7152, 1:40:305, 11
100554, 20133102, 7152, 1:42:513, 12
100555, 20133102, 7152, 1:39:841, 13
100556, 20133102, 7152, 1:39:746, 14
100557, 20133102, 7152, 1:39:711, 15
100558, 20133102, 7152, 1:40:014, 16
100559, 20133102, 7152, 1:42:096, 17
100560, 20133102, 7152, 1:40:503, 18
100561, 20133102, 7152, 1:42:779, 19
100562, 20133102, 7152, 1:41:615, 20
100563, 20133102, 7152, 1:39:300, 21
100564, 20133102, 7153, 1:40:293, 1
100565, 20133102, 7153, 1:39:478, 2
100566, 20133102, 7153, 1:41:201, 3
100567, 20133102, 7153, 1:41:533, 4
100568, 20133102, 7153, 1:41:595, 5
100569, 20133102, 7153, 1:42:354, 6
100570, 20133102, 7153, 1:40:059, 7
100571, 20133102, 7153, 1:41:777, 8
100572, 20133102, 7153, 1:41:364, 9
100573, 20133102, 7153, 1:39:411, 10
100574, 20133102, 7153, 1:42:224, 11
100575, 20133102, 7153, 1:39:419, 12
100576, 20133102, 7153, 1:39:279, 13
100577, 20133102, 7153, 1:42:522, 14
100578, 20133102, 7153, 1:40:071, 15
100579, 20133102, 7153, 1:40:394, 16
100580, 20133102, 7154, 1:40:547, 1
100581, 20133102, 7154, 1:42:064, 2
100582, 20133102, 7154, 1:39:357, 3
100583, 20133102, 7154, 1:39:340, 4
100584, 20133102, 7154, 1:42:858, 5
100585, 20133102, 7155, 1:41:186, 1
100586, 20133102, 7155, 1:40:489, 2
100587, 20133102, 7155, 1:40:960, 3
100588, 20133102, 7155, 1:41:520, 4
100589, 20133102, 7155, 1:40:198, 5
100590, 20133102, 7155, 1:39:266, 6
100591, 20133102, 7155, 1:39:975, 7
100592, 20133102, 7155, 1:40:762, 8
100593, 20133102, 7155, 1:41:454, 9
100594, 20133102, 7155, 1:39:941, 10
100595, 20133102, 7155, 1:41:293, 11
100596, 20133102, 7155, 1:42:705, 12
100597, 20133102, 7155, 1:39:460, 13
100598, 20133102, 7155, 1:41:089, 14
100599, 20133102, 7155, 1:42:054, 15
100600, 20133102, 7155, 1:39:132, 16
100601, 20133102, 7156, 1:41:730, 1
100602, 20133102, 7157, 1:41:196, 1
100603, 20133102, 7157, 1:42:186, 2
100604, 20133102, 7157, 1:40:954, 3
100605, 20133102, 7157, 1:39:138, 4
100606, 20133102, 7157, 1:39:629, 5
100607, 20133102, 7157, 1:39:989, 6
100608, 20133102, 7157, 1:39:520, 7
100609, 20133102, 7157, 1:39:601, 8
100610, 20133102, 7157, 1:40:404, 9
100611, 20133102, 7157, 1:39:716, 10
100612, 20133102, 7157, 1:42:699, 11
100613, 20133102, 7157, 1:41:674, 12
100614, 20133102, 7157, 1:40:548, 13
100615, 20133102, 7158, 1:39:135, 1
100616, 20133102, 7158, 1:39:695, 2
100617, 20133102, 7159, 1:41:691, 1
100618, 20133102, 7159, 1:42:094, 2
100619, 20133102, 7159, 1:39:760, 3
100620, 20133102, 7159, 1:42:766, 4
100621, 20133102, 7159, 1:39:803, 5
100622, 20133102, 7159, 1:40:181, 6
100623, 20133102, 7160, 1:39:171, 1
100624, 20133102, 7160, 1:39:756, 2
100625, 20133102, 7160, 1:39:006, 3
100626, 20133102, 7160, 1:39:443, 4
100627, 20133102, 7160, 1:39:437, 5
100628, 20133102, 7160, 1:39:129, 6
100629, 20133102, 7160, 1:42:019, 7
100630, 20133102, 7160, 1:42:011, 8
100631, 20133102, 7160, 1:42:621, 9
100632, 20133102, 7160, 1:39:155, 10
100633, 20133102, 7160, 1:40:114, 11
100634, 20133102, 7160, 1:39:918, 12
100635, 20133102, 7160, 1:41:292, 13
