-- // GODINA: 2013 \\ 
(100270, 2013-T3101, 7160, 1:29:849, 7), 
(100271, 2013-T3101, 7160, 1:31:193, 8), 
(100272, 2013-T3101, 7160, 1:29:188, 9), 
(100273, 2013-T3101, 7160, 1:30:675, 10), 
(100274, 2013-T3101, 7160, 1:31:632, 11), 
(100275, 2013-T3101, 7160, 1:31:033, 12), 
(100276, 2013-T3101, 7160, 1:30:973, 13), 
(100277, 2013-T3101, 7160, 1:31:251, 14), 
(100278, 2013-T3101, 7160, 1:30:867, 15), 
(100279, 2013-T3101, 7160, 1:29:562, 16), 
(100280, 2013-T3101, 7160, 1:29:936, 17), 
(100281, 2013-T3101, 7160, 1:29:668, 18), 
(100282, 2013-T3101, 7160, 1:30:928, 19), 
(100283, 2013-T3101, 7160, 1:30:042, 20), 
(100284, 2013-T3101, 7160, 1:31:370, 21), 
(100285, 2013-T3101, 7160, 1:29:358, 22), 
(100286, 2013-T3101, 7160, 1:31:754, 23), 
(100287, 2013-T3101, 7160, 1:30:077, 24), 
(100288, 2013-T3101, 7160, 1:30:711, 25), 
(100289, 2013-T3101, 7161, 1:29:868, 1), 
(100290, 2013-T3101, 7161, 1:29:509, 2), 
(100291, 2013-T3101, 7161, 1:29:069, 3), 
(100292, 2013-T3101, 7161, 1:30:874, 4), 
(100293, 2013-T3101, 7161, 1:29:441, 5), 
(100294, 2013-T3101, 7161, 1:29:189, 6), 
(100295, 2013-T3101, 7161, 1:31:678, 7), 
(100296, 2013-T3101, 7161, 1:29:766, 8), 
(100297, 2013-T3101, 7161, 1:31:552, 9), 
(100298, 2013-T3101, 7161, 1:29:661, 10), 
(100299, 2013-T3101, 7161, 1:30:984, 11), 
(100300, 2013-T3101, 7161, 1:31:080, 12), 
(100301, 2013-T3101, 7161, 1:30:568, 13), 
(100302, 2013-T3101, 7161, 1:29:989, 14), 
(100303, 2013-T3101, 7161, 1:29:184, 15), 
(100304, 2013-T3101, 7161, 1:31:123, 16), 
(100305, 2013-T3101, 7161, 1:31:317, 17), 
(100306, 2013-T3101, 7161, 1:31:508, 18), 
(100307, 2013-T3101, 7161, 1:29:678, 19), 
(100308, 2013-T3101, 7161, 1:29:557, 20), 
(100309, 2013-T3101, 7161, 1:29:679, 21), 
(100310, 2013-T3101, 7162, 1:31:326, 1), 
(100311, 2013-T3101, 7162, 1:31:150, 2), 
(100312, 2013-T3101, 7162, 1:30:329, 3), 
(100313, 2013-T3101, 7162, 1:30:163, 4), 
(100314, 2013-T3101, 7162, 1:29:046, 5), 
(100315, 2013-T3101, 7162, 1:31:381, 6), 
(100316, 2013-T3101, 7162, 1:30:861, 7), 
(100317, 2013-T3101, 7162, 1:31:897, 8), 
(100318, 2013-T3101, 7162, 1:30:109, 9), 
(100319, 2013-T3101, 7162, 1:29:233, 10), 
(100320, 2013-T3101, 7162, 1:29:949, 11), 
(100321, 2013-T3101, 7162, 1:29:644, 12), 
(100322, 2013-T3101, 7162, 1:29:793, 13), 
(100323, 2013-T3101, 7162, 1:29:502, 14), 
(100324, 2013-T3101, 7162, 1:31:013, 15), 
(100325, 2013-T3101, 7162, 1:29:462, 16), 
(100326, 2013-T3101, 7162, 1:29:716, 17), 
(100327, 2013-T3101, 7162, 1:29:886, 18), 
(100328, 2013-T3101, 7162, 1:31:037, 19), 
(100329, 2013-T3101, 7162, 1:31:521, 20), 
(100330, 2013-T3101, 7162, 1:30:554, 21), 
(100331, 2013-T3101, 7162, 1:30:127, 22), 
(100332, 2013-T3101, 7162, 1:29:468, 23), 
(100333, 2013-T3101, 7162, 1:31:963, 24), 
(100334, 2013-T3101, 7162, 1:29:894, 25), 
(100335, 2013-T3101, 7162, 1:31:800, 26), 
(100336, 2013-T3101, 7162, 1:31:309, 27), 
(100337, 2013-T3101, 7162, 1:29:743, 28), 


(100338, 2013-T3102, 7142, 1:42:985, 1), -- // Malaysia 2013 \\ 
(100339, 2013-T3102, 7142, 1:42:322, 2), 
(100340, 2013-T3102, 7142, 1:41:018, 3), 
(100341, 2013-T3102, 7142, 1:42:409, 4), 
(100342, 2013-T3102, 7142, 1:39:874, 5), 
(100343, 2013-T3102, 7142, 1:41:402, 6), 
(100344, 2013-T3102, 7142, 1:39:986, 7), 
(100345, 2013-T3102, 7142, 1:39:178, 8), 
(100346, 2013-T3102, 7142, 1:40:579, 9), 
(100347, 2013-T3102, 7142, 1:39:573, 10), 
(100348, 2013-T3102, 7142, 1:39:651, 11), 
(100349, 2013-T3102, 7142, 1:42:859, 12), 
(100350, 2013-T3102, 7142, 1:42:252, 13), 
(100351, 2013-T3102, 7142, 1:40:418, 14), 
(100352, 2013-T3102, 7142, 1:41:790, 15), 
(100353, 2013-T3102, 7142, 1:40:663, 16), 
(100354, 2013-T3102, 7142, 1:39:558, 17), 
(100355, 2013-T3102, 7142, 1:39:711, 18), 
(100356, 2013-T3102, 7142, 1:41:915, 19), 
(100357, 2013-T3102, 7142, 1:41:197, 20), 
(100358, 2013-T3102, 7142, 1:42:464, 21), 
(100359, 2013-T3102, 7142, 1:40:165, 22), 
(100360, 2013-T3102, 7142, 1:41:014, 23), 
(100361, 2013-T3102, 7142, 1:42:017, 24), 
(100362, 2013-T3102, 7142, 1:40:260, 25), 
(100363, 2013-T3102, 7142, 1:42:138, 26), 
(100364, 2013-T3102, 7143, 1:42:751, 1), 
(100365, 2013-T3102, 7143, 1:40:260, 2), 
(100366, 2013-T3102, 7143, 1:40:251, 3), 
(100367, 2013-T3102, 7143, 1:42:897, 4), 
(100368, 2013-T3102, 7143, 1:42:694, 5), 
(100369, 2013-T3102, 7143, 1:39:600, 6), 
(100370, 2013-T3102, 7143, 1:39:958, 7), 
(100371, 2013-T3102, 7143, 1:39:910, 8), 
(100372, 2013-T3102, 7143, 1:42:326, 9), 
(100373, 2013-T3102, 7143, 1:42:623, 10), 
(100374, 2013-T3102, 7143, 1:41:306, 11), 
(100375, 2013-T3102, 7143, 1:40:615, 12), 
(100376, 2013-T3102, 7143, 1:39:823, 13), 
(100377, 2013-T3102, 7143, 1:40:859, 14), 
(100378, 2013-T3102, 7143, 1:40:522, 15), 
(100379, 2013-T3102, 7143, 1:39:146, 16), 
(100380, 2013-T3102, 7143, 1:40:886, 17), 
(100381, 2013-T3102, 7143, 1:39:920, 18), 
(100382, 2013-T3102, 7143, 1:42:753, 19), 
(100383, 2013-T3102, 7143, 1:41:438, 20), 
(100384, 2013-T3102, 7143, 1:39:812, 21), 
(100385, 2013-T3102, 7143, 1:41:531, 22), 
(100386, 2013-T3102, 7143, 1:42:942, 23), 
(100387, 2013-T3102, 7144, 1:42:976, 1), 
(100388, 2013-T3102, 7144, 1:41:588, 2), 
(100389, 2013-T3102, 7144, 1:39:455, 3), 
(100390, 2013-T3102, 7144, 1:40:874, 4), 
(100391, 2013-T3102, 7144, 1:42:050, 5), 
(100392, 2013-T3102, 7144, 1:41:861, 6), 
(100393, 2013-T3102, 7144, 1:39:091, 7), 
(100394, 2013-T3102, 7144, 1:42:162, 8), 
(100395, 2013-T3102, 7144, 1:39:563, 9), 
(100396, 2013-T3102, 7144, 1:40:659, 10), 
(100397, 2013-T3102, 7144, 1:42:286, 11), 
(100398, 2013-T3102, 7144, 1:42:435, 12), 
(100399, 2013-T3102, 7144, 1:41:403, 13), 
(100400, 2013-T3102, 7144, 1:39:023, 14), 
(100401, 2013-T3102, 7144, 1:40:506, 15), 
(100402, 2013-T3102, 7144, 1:41:356, 16), 
(100403, 2013-T3102, 7144, 1:41:800, 17), 
(100404, 2013-T3102, 7144, 1:40:389, 18), 
(100405, 2013-T3102, 7144, 1:40:102, 19), 
(100406, 2013-T3102, 7144, 1:40:533, 20), 
(100407, 2013-T3102, 7144, 1:40:633, 21), 
(100408, 2013-T3102, 7144, 1:39:932, 22), 
(100409, 2013-T3102, 7144, 1:40:334, 23), 
(100410, 2013-T3102, 7145, 1:42:090, 1), 
(100411, 2013-T3102, 7145, 1:39:458, 2), 
(100412, 2013-T3102, 7145, 1:42:954, 3), 
(100413, 2013-T3102, 7145, 1:39:715, 4), 
(100414, 2013-T3102, 7145, 1:39:563, 5), 
(100415, 2013-T3102, 7145, 1:42:658, 6), 
(100416, 2013-T3102, 7145, 1:40:859, 7), 
(100417, 2013-T3102, 7145, 1:42:622, 8), 
(100418, 2013-T3102, 7145, 1:39:215, 9), 
(100419, 2013-T3102, 7145, 1:42:299, 10), 
(100420, 2013-T3102, 7145, 1:41:791, 11), 
(100421, 2013-T3102, 7145, 1:41:638, 12), 
(100422, 2013-T3102, 7145, 1:40:993, 13), 
(100423, 2013-T3102, 7145, 1:39:184, 14), 
(100424, 2013-T3102, 7145, 1:41:856, 15), 
(100425, 2013-T3102, 7145, 1:39:471, 16), 
(100426, 2013-T3102, 7145, 1:42:835, 17), 
(100427, 2013-T3102, 7145, 1:40:497, 18), 
(100428, 2013-T3102, 7145, 1:41:276, 19), 
(100429, 2013-T3102, 7145, 1:40:160, 20), 
(100430, 2013-T3102, 7145, 1:40:721, 21), 
(100431, 2013-T3102, 7145, 1:41:680, 22), 
(100432, 2013-T3102, 7145, 1:40:630, 23), 
(100433, 2013-T3102, 7145, 1:40:647, 24), 
(100434, 2013-T3102, 7145, 1:42:613, 25), 
(100435, 2013-T3102, 7145, 1:41:509, 26), 
(100436, 2013-T3102, 7145, 1:40:661, 27), 
(100437, 2013-T3102, 7145, 1:42:798, 28), 
(100438, 2013-T3102, 7146, 1:42:822, 1), 
(100439, 2013-T3102, 7146, 1:40:348, 2), 
(100440, 2013-T3102, 7146, 1:40:693, 3), 
(100441, 2013-T3102, 7146, 1:42:361, 4), 
(100442, 2013-T3102, 7146, 1:39:010, 5), 
(100443, 2013-T3102, 7146, 1:42:291, 6), 
(100444, 2013-T3102, 7146, 1:42:413, 7), 
(100445, 2013-T3102, 7146, 1:39:464, 8), 
(100446, 2013-T3102, 7146, 1:42:411, 9), 
(100447, 2013-T3102, 7146, 1:42:417, 10), 
(100448, 2013-T3102, 7146, 1:42:479, 11), 
(100449, 2013-T3102, 7146, 1:39:286, 12), 
(100450, 2013-T3102, 7146, 1:39:686, 13), 
(100451, 2013-T3102, 7146, 1:42:697, 14), 
(100452, 2013-T3102, 7146, 1:39:375, 15), 
(100453, 2013-T3102, 7146, 1:41:363, 16), 
(100454, 2013-T3102, 7146, 1:40:969, 17), 
(100455, 2013-T3102, 7146, 1:39:221, 18), 
(100456, 2013-T3102, 7146, 1:39:882, 19), 
(100457, 2013-T3102, 7146, 1:41:796, 20), 
(100458, 2013-T3102, 7146, 1:40:453, 21), 
(100459, 2013-T3102, 7146, 1:39:791, 22), 
(100460, 2013-T3102, 7146, 1:40:432, 23), 
(100461, 2013-T3102, 7146, 1:40:342, 24), 
(100462, 2013-T3102, 7146, 1:41:267, 25), 
(100463, 2013-T3102, 7146, 1:41:885, 26), 
(100464, 2013-T3102, 7146, 1:39:747, 27), 
(100465, 2013-T3102, 7147, 1:40:796, 1), 
(100466, 2013-T3102, 7147, 1:40:968, 2), 
(100467, 2013-T3102, 7147, 1:40:170, 3), 
(100468, 2013-T3102, 7147, 1:40:819, 4), 
(100469, 2013-T3102, 7147, 1:39:759, 5), 
(100470, 2013-T3102, 7147, 1:39:379, 6), 
(100471, 2013-T3102, 7147, 1:40:073, 7), 
(100472, 2013-T3102, 7147, 1:41:097, 8), 
(100473, 2013-T3102, 7147, 1:39:494, 9), 
(100474, 2013-T3102, 7147, 1:40:337, 10), 
(100475, 2013-T3102, 7147, 1:41:846, 11), 
(100476, 2013-T3102, 7147, 1:41:156, 12), 
(100477, 2013-T3102, 7147, 1:41:014, 13), 
(100478, 2013-T3102, 7147, 1:39:448, 14), 
(100479, 2013-T3102, 7147, 1:39:533, 15), 
(100480, 2013-T3102, 7147, 1:41:902, 16), 
(100481, 2013-T3102, 7147, 1:40:449, 17), 
(100482, 2013-T3102, 7147, 1:40:233, 18), 
(100483, 2013-T3102, 7147, 1:42:812, 19), 
(100484, 2013-T3102, 7147, 1:41:454, 20), 
(100485, 2013-T3102, 7147, 1:41:851, 21), 
(100486, 2013-T3102, 7147, 1:40:896, 22), 
(100487, 2013-T3102, 7147, 1:40:797, 23), 
(100488, 2013-T3102, 7147, 1:39:069, 24), 
(100489, 2013-T3102, 7147, 1:42:262, 25), 
(100490, 2013-T3102, 7147, 1:40:189, 26), 
(100491, 2013-T3102, 7148, 1:39:276, 1), 
(100492, 2013-T3102, 7148, 1:41:319, 2), 
(100493, 2013-T3102, 7148, 1:42:657, 3), 
(100494, 2013-T3102, 7148, 1:42:126, 4), 
(100495, 2013-T3102, 7148, 1:42:124, 5), 
(100496, 2013-T3102, 7148, 1:41:820, 6), 
